fecha,id_producto,precio,oferta
2026-01-01,1007,15.0,0
2026-01-01,1015,15.5,0
2026-01-01,1023,15.0,0
2026-01-01,1031,15.0,0
2026-01-01,1040,15.0,0
2026-01-01,1058,15.0,0
2026-01-01,1074,15.0,0
2026-01-01,1082,27.0,0
2026-01-01,1090,28.0,0
2026-01-01,1104,27.0,0
2026-01-01,1112,27.0,0
2026-01-01,1120,27.0,0
2026-01-01,1163,28.0,0
2026-01-01,1621,37.0,0
2026-01-01,1629,25.0,0
2026-01-01,1655,10.0,0
2026-01-01,1656,10.0,0
2026-01-01,1659,15.0,0
2026-01-01,1661,15.0,0
2026-01-01,1731,13.5,0
2026-01-01,1746,9.0,0
2026-01-01,1747,26.5,0
2026-01-01,1779,30.5,0
2026-01-01,1801,14.7,0
2026-01-01,1825,64.0,0
2026-01-01,1863,8.0,0
2026-01-01,1867,355.0,0
2026-01-01,1883,130.0,0
2026-01-01,1971,16.5,0
2026-01-01,2194,9.5,0
2026-01-01,2585,29.0,0
2026-01-01,2640,97.0,0
2026-01-01,2677,20.0,0
2026-01-01,3265,60.0,0
2026-01-01,3270,88.0,0
2026-01-01,3744,102.0,0
2026-01-01,3746,30.5,0
2026-01-01,3751,17.9,0
2026-01-01,3757,16.0,0
2026-01-01,3794,19.5,0
2026-01-01,3824,19.5,0
2026-01-01,3871,92.0,0
2026-01-01,3883,18.2,0
2026-01-01,4795,29.5,0
2026-01-01,4797,31.0,0
2026-01-01,4928,10.3,0
2026-01-01,4944,10.3,0
2026-01-01,5003,26.0,0
2026-01-01,5007,35.0,0
2026-01-01,5008,9.0,0
2026-01-01,5009,49.0,0
2026-01-01,5011,15.5,0
2026-01-01,5012,9.0,0
2026-01-01,5014,69.0,0
2026-01-01,5015,9.5,0
2026-01-01,5016,18.0,0
2026-01-01,5017,7.0,0
2026-01-01,5021,38.0,0
2026-01-01,5023,15.0,0
2026-01-01,5025,7.5,0
2026-01-01,5026,21.5,0
2026-01-01,5028,40.0,0
2026-01-01,5030,7.5,0
2026-01-01,5031,10.0,0
2026-01-01,5032,11.0,0
2026-01-01,5035,65.0,0
2026-01-01,5036,11.0,0
2026-01-01,5038,7.5,0
2026-01-01,5039,22.9,0
2026-01-01,5040,29.0,0
2026-01-01,5044,11.5,0
2026-01-01,5046,19.0,0
2026-01-01,5047,10.0,0
2026-01-01,5048,95.0,0
2026-01-01,5049,117.0,0
2026-01-01,5050,45.0,0
2026-01-01,5051,40.0,0
2026-01-01,5054,7.0,0
2026-01-01,5055,20.0,0
2026-01-01,5056,12.5,0
2026-01-01,5057,29.0,0
2026-01-01,5059,6.0,0
2026-01-01,5060,17.0,0
2026-01-01,5062,12.6,0
2026-01-01,5063,12.0,0
2026-01-01,5064,11.5,0
2026-01-01,5065,19.0,0
2026-01-01,5067,20.0,0
2026-01-01,5068,37.0,0
2026-01-01,5069,40.0,0
2026-01-01,5071,29.0,0
2026-01-01,5072,12.5,0
2026-01-01,5073,20.0,0
2026-01-01,5075,21.0,0
2026-01-01,5077,12.0,0
2026-01-01,5078,12.0,0
2026-01-01,5080,8.0,0
2026-01-01,5081,17.0,0
2026-01-01,5082,10.0,0
2026-01-01,5083,11.1,0
2026-01-01,5085,29.0,0
2026-01-01,5086,26.0,0
2026-01-01,5087,13.0,0
2026-01-01,5089,13.0,0
2026-01-01,5090,14.0,0
2026-01-01,5091,14.0,0
2026-01-01,5093,5.5,0
2026-01-01,5094,35.0,0
2026-01-01,5095,33.0,0
2026-01-01,5097,21.0,0
2026-01-01,5098,6.0,0
2026-01-01,5099,30.0,0
2026-01-01,5101,10.0,0
2026-01-01,5102,7.0,0
2026-01-01,5103,6.0,0
2026-01-01,5104,17.0,0
2026-01-01,5105,13.0,0
2026-01-01,5106,14.0,0
2026-01-01,5107,15.0,0
2026-01-01,5108,8.0,0
2026-01-01,5109,6.1,0
2026-01-01,5110,5.5,0
2026-01-01,5111,6.0,0
2026-01-01,5113,6.0,0
2026-01-01,5114,27.5,0
2026-01-01,5115,9.0,0
2026-01-01,5118,10.0,0
2026-01-01,5119,89.0,0
2026-01-01,5121,40.0,0
2026-01-01,5123,39.5,0
2026-01-01,5126,5.5,0
2026-01-01,5127,24.0,0
2026-01-01,5129,41.0,0
2026-01-01,5132,29.0,0
2026-01-01,5134,38.0,0
2026-01-01,5139,26.5,0
2026-01-01,5151,27.0,0
2026-01-01,5153,20.0,0
2026-01-01,5156,24.5,0
2026-01-01,5158,35.0,0
2026-01-01,5163,28.0,0
2026-01-01,5164,28.0,0
2026-01-01,5166,24.0,0
2026-01-01,5167,24.5,0
2026-01-01,5171,30.0,0
2026-01-01,5173,23.0,0
2026-01-01,5174,135.0,0
2026-01-01,5175,21.0,0
2026-01-01,5177,12.0,0
2026-01-01,5179,10.0,0
2026-01-01,5181,11.0,0
2026-01-01,5183,13.0,0
2026-01-01,5184,23.5,0
2026-01-01,5187,24.0,0
2026-01-01,5188,26.0,0
2026-01-01,5190,30.0,0
2026-01-01,5192,5.5,0
2026-01-01,5195,15.0,0
2026-01-01,5196,33.0,0
2026-01-01,5199,37.0,0
2026-01-01,5200,21.5,0
2026-01-01,5201,45.0,0
2026-01-01,5202,27.5,0
2026-01-01,5203,34.0,0
2026-01-01,5207,97.0,0
2026-01-01,5208,42.0,0
2026-01-01,5209,53.0,0
2026-01-01,5212,22.0,0
2026-01-01,5213,21.0,0
2026-01-01,5216,28.5,0
2026-01-01,5226,13.0,0
2026-01-01,5228,99.0,0
2026-01-01,5230,20.0,0
2026-01-01,5231,18.0,0
2026-01-01,5235,30.0,0
2026-01-01,5267,18.7,0
2026-01-01,5268,36.0,0
2026-01-01,5270,18.7,0
2026-01-01,5271,18.7,0
2026-01-01,5272,18.7,0
2026-01-01,5290,15.2,0
2026-01-01,5294,31.5,0
2026-01-01,5298,21.6,0
2026-01-01,5312,15.2,0
2026-01-01,5314,21.3,0
2026-01-01,5343,25.4,0
2026-01-01,5355,14.5,0
2026-01-01,5356,30.0,0
2026-01-01,5398,11.0,0
2026-01-01,5409,24.0,0
2026-01-01,5412,19.7,0
2026-01-01,5418,18.0,0
2026-01-01,5419,16.3,0
2026-01-01,5423,18.0,0
2026-01-01,5438,18.0,0
2026-01-01,5448,19.7,0
2026-01-01,5451,23.1,0
2026-01-01,5472,33.0,0
2026-01-01,5491,21.0,0
2026-01-01,5521,19.5,0
2026-01-01,5523,18.3,0
2026-01-01,5524,13.5,0
2026-01-01,5561,37.0,0
2026-01-01,5563,37.0,0
2026-01-01,5572,6.5,0
2026-01-01,5573,7.5,0
2026-01-01,5574,6.5,0
2026-01-01,5585,6.5,0
2026-01-01,5586,3.9,0
2026-01-01,5588,14.9,0
2026-01-01,5589,13.9,0
2026-01-01,5593,14.9,0
2026-01-01,5595,14.9,0
2026-01-01,5597,14.9,0
2026-01-01,5605,27.9,0
2026-01-01,5632,7.5,0
2026-01-01,5633,7.5,0
2026-01-01,5642,12.9,0
2026-01-01,5644,12.5,0
2026-01-01,5726,36.0,0
2026-01-01,5727,39.0,0
2026-01-01,5731,33.0,0
2026-01-01,5758,34.0,0
2026-01-01,5788,29.9,0
