id_producto,hoy,1,1_cambio,3,3_cambio,7,7_cambio,14,14_cambio,30,30_cambio,60,60_cambio,90,90_cambio,180,180_cambio,270,270_cambio,365,365_cambio
1007,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1015,15.6,15.6,0,15.6,0,15.6,0,15.6,0,15.6,0,15.6,0,15.6,0,15.6,0,15.6,0,15.6,0
1023,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1031,15,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
1082,26.9,26.9,0,26.9,0,26.9,0,26.9,0,,,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
1090,28,28,0,28,0,28,0,28,0,,,28,0,28,0,28,0,28,0,28,0
1104,26.9,26.9,0,26.9,0,26.9,0,26.9,0,,,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
1112,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
1120,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
1139,26.9,26.9,0,26.9,0,26.9,0,26.9,0,,,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
1155,26.9,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0,26.9,0
1163,27.5,27.5,0,27.5,0,27.5,0,27.5,0,,,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
1198,56,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0
1557,,,,,,,,,,,,,,,,,,,,,
1606,45,45,0,45,0,45,0,45,0,45,0,45,0,45,0,69.5,-0.353,69.5,-0.353,,
1609,4,4,0,4,0,4,0,4,0,4,0,4,0,,,,,,,,
1610,,,,,,,,,,,,,,,,,,,,,
1618,,,,,,,,,,,,,,,,,,,,,
1621,,,,,,,,,,,,,,,,,,,,,
1623,,,,,,,,,,,,,,,,,,,,,
1624,,,,,,,,,,,,,,,,,,,,,
1625,24.5,24.5,0,24.5,0,24.5,0,27.9,-0.122,,,29,-0.155,33.5,-0.269,33.5,-0.269,29.9,-0.181,,
1626,,,,,,,,,,,,,,,,,,,,,
1628,,,,,,,,,,,,,,,,,,,,,
1629,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,25,-0.14,25,-0.14,26,-0.173
1644,,,,,,,,,,,,,,,,,,,,,
1655,8.5,8.5,0,8.5,0,8.5,0,8.5,0,7.5,0.133,7.5,0.133,7.5,0.133,13.2,-0.356,13.2,-0.356,13.2,-0.356
1656,8.5,8.5,0,8.5,0,8.5,0,8.5,0,7,0.214,7,0.214,7,0.214,12.5,-0.32,12.9,-0.341,12.9,-0.341
1657,8.5,8.5,0,8.5,0,8.5,0,8.5,0,7,0.214,7,0.214,7,0.214,12.5,-0.32,12.9,-0.341,12.9,-0.341
1659,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,12.9,0.202,15.5,0,15.5,0
1661,15.5,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,15.5,0,12.9,0.202,15.5,0,15.5,0
1668,,,,,,,,,,,,,,,,,,,,,
1705,,,,,,,,,,,,,,,,,,,,,
1714,,,,,,,,,,,,,,,,,,,,,
1715,,,,,,,,,,,,,,,,,,,,,
1717,83,83,0,83,0,83,0,83,0,83,0,83,0,83,0,,,,,,
1718,,,,,,,,,,,,,,,,,,,,,
1719,,,,,,,,,,,,,,,,,,,,,
1731,11.8,11.8,0,11.8,0,11.8,0,11.8,0,,,11.8,0,10.9,0.0826,13.5,-0.126,15,-0.213,15,-0.213
1734,,,,,,,,,,,,,,,,,,,,,
1746,9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,7.7,0.169
1747,28,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0
1751,,,,,,,,,,,,,,,,,,,,,
1756,62.5,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0,62.5,0
1758,17.5,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0
1767,,,,,,,,,,,,,,,,,,,,,
1779,,,,,,,,,,,,,,,,,,,,,
1792,,,,,,,,,,,,,,,,,,,,,
1795,29.5,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,29.5,0,46.5,-0.366,46.5,-0.366,46.5,-0.366
1799,159,159,0,159,0,159,0,169,-0.0592,169,-0.0592,169,-0.0592,169,-0.0592,171,-0.0723,171,-0.0723,171,-0.0723
1800,82.5,82.5,0,82.5,0,82.5,0,86.9,-0.0506,86.9,-0.0506,86.9,-0.0506,86.9,-0.0506,87.1,-0.0528,87.1,-0.0528,87.1,-0.0528
1801,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,16,0.25,16,0.25
1825,66,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0
1831,15.5,15.5,0,15.5,0,15.5,0,15.5,0,,,,,,,15.5,0,15.5,0,15.5,0
1832,21.5,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0,21.5,0
1833,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,,,22,0
1834,22,22,0,22,0,22,0,22,0,22,0,22,0,22,0,,,22,0,22,0
1839,4,4,0,4,0,4,0,4,0,,,4,0,4,0,4.5,-0.111,4.5,-0.111,,
1840,3.9,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,3.9,0,4.5,-0.133,,,,
1842,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,
1846,20,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
1849,6.5,6.5,0,6.5,0,,,,,,,,,6.5,0,8.7,-0.253,8.7,-0.253,,
1851,,,,,,,,,,,,,,,,,,,,,
1863,8,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
1867,375,375,0,375,0,375,0,375,0,375,0,375,0,375,0,375,0,375,0,375,0
1870,37.5,37.5,0,37.5,0,37.5,0,37.5,0,,,37.5,0,37.5,0,48.5,-0.227,48.5,-0.227,48.5,-0.227
1872,,,,,,,,,,,,,,,,,,,,,
1880,37.5,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,37.5,0,48.5,-0.227,48.5,-0.227,48.5,-0.227
1883,138,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0
1884,,,,,,,,,,,,,,,,,,,,,
1885,59.5,59.5,0,59.5,0,59.5,0,59.5,0,59.5,0,59.5,0,,,98,-0.393,98,-0.393,98,-0.393
1887,,,,,,,,,,,,,,,,,,,,,
1888,59.5,59.5,0,59.5,0,59.5,0,59.5,0,59.5,0,59.5,0,,,98,-0.393,98,-0.393,98,-0.393
1889,,,,,,,,,,,,,,,,,,,,,
1891,138,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0,138,0
1893,599,599,0,599,0,599,0,599,0,599,0,599,0,599,0,,,,,,
1898,,,,,,,,,,,,,,,,,,,,,
1899,,,,,,,,,,,,,,,,,,,,,
1920,43.9,43.9,0,43.9,0,43.9,0,43.9,0,43.9,0,43.9,0,43.9,0,43.9,0,43.9,0,41.9,0.0477
